customer_id,date,data_usage_gb,voice_minutes,sms_count,app_usage_social_hr,app_usage_gaming_hr
18434,8/1/2025,7.66,72,6,2.23,0.24
18435,8/1/2025,7.46,65,5,10.94,0.61
18436,8/1/2025,5.9,74,5,9.37,0.36
18437,8/1/2025,5.45,74,10,11.78,0.97
18438,8/1/2025,4.95,72,4,1.52,0.89
18439,8/1/2025,9.6,39,4,2.47,0.12
18440,8/1/2025,8.47,92,3,5.11,0.29
18441,8/1/2025,2.42,57,1,5.12,0.19
18442,8/1/2025,1.45,69,4,2.13,0.03
18443,8/1/2025,4.57,48,7,5.15,0.13
18444,8/1/2025,0.63,50,4,0.11,0.47
18445,8/1/2025,0.82,55,0,2.78,0.44
18446,8/1/2025,1.76,59,10,2.46,0.38
18447,8/1/2025,11.94,89,7,16.8,0.25
18448,8/1/2025,19.33,83,2,18.06,0.58
18449,8/1/2025,1.81,69,4,9.05,0.2
18450,8/1/2025,2.21,84,2,23.47,0.44
18451,8/1/2025,0.67,40,6,0.83,0.25
18452,8/1/2025,12,64,5,5.96,0.85
18453,8/1/2025,2.41,63,4,2.69,0.09
18454,8/1/2025,3.55,67,5,2.37,0.29
18455,8/1/2025,2.18,42,5,3.42,3.97
18456,8/1/2025,13.18,91,7,23.34,0.69
18457,8/1/2025,5.82,43,4,2.29,0.88
18458,8/1/2025,0.39,37,6,3.8,0.82
18459,8/1/2025,5.52,54,6,0.48,0.11
18460,8/1/2025,4.71,52,5,7.39,0.04
18461,8/1/2025,5.76,63,8,0.37,1.32
18462,8/1/2025,18.08,74,6,12.99,0.48
18463,8/1/2025,14.35,57,7,5.11,0.33
18464,8/1/2025,1.76,56,4,6.11,1.46
18465,8/1/2025,4.79,76,3,1.31,1.23
18466,8/1/2025,12.62,72,1,6.25,0.03
18467,8/1/2025,13.05,84,5,5.59,0.27
18468,8/1/2025,17.17,61,8,7.01,0.5
18469,8/1/2025,3.63,37,4,1.95,0.08
18470,8/1/2025,0.59,58,8,14.4,0.32
18471,8/1/2025,4.54,65,5,8.24,2.02
18472,8/1/2025,2.43,65,4,6.47,0.57
18473,8/1/2025,0.84,58,10,6.85,0.62
18474,8/1/2025,4.71,66,9,5.96,0.79
18475,8/1/2025,3.86,84,2,9.83,0.41
18476,8/1/2025,0.85,52,2,0.82,0.27
18477,8/1/2025,2.74,43,6,0.53,0.44
18478,8/1/2025,4.03,50,3,0.26,0.17
18479,8/1/2025,0.24,37,8,0.86,1.11
18480,8/1/2025,2.27,47,3,0.36,0.31
18481,8/1/2025,4.19,50,4,4.34,1.31
18482,8/1/2025,1.34,48,4,0.6,0.62
18483,8/1/2025,1.52,48,6,1.22,0.86
18484,8/1/2025,7.47,65,8,1.69,0.83
18485,8/1/2025,2.31,54,3,4.1,0.06
18486,8/1/2025,11.17,76,5,17.86,3.7
18487,8/1/2025,9.89,77,6,0.67,0.23
18488,8/1/2025,0.36,38,5,1.34,0.01
18489,8/1/2025,4.27,48,4,0.21,0.25
18490,8/1/2025,8.39,82,5,4.41,0.06
18491,8/1/2025,0.7,59,5,1.37,2.61
18492,8/1/2025,7.45,72,6,7.34,0.47
18493,8/1/2025,8.33,75,8,0.07,1.29
18494,8/1/2025,7.76,61,7,1.23,0.12
18495,8/1/2025,1.15,53,9,1.27,0.06
18496,8/1/2025,1.03,52,5,0.03,0.3
18497,8/1/2025,9.62,78,9,7.7,0.12
18498,8/1/2025,13.79,80,7,4.86,0.99
18499,8/1/2025,1.27,43,7,0.47,1.3
18500,8/1/2025,6.88,72,5,0.65,1.08
18501,8/1/2025,3.19,52,5,1.01,0.51
18502,8/1/2025,0.64,42,7,2.65,0.14
18503,8/1/2025,2.44,61,5,5.54,1.34
18504,8/1/2025,4.91,69,5,4.67,0.16
18505,8/1/2025,2.18,87,3,0.64,1.63
18506,8/1/2025,19.66,84,4,1.18,0.37
18507,8/1/2025,1.57,59,7,0.26,0.62
18508,8/1/2025,5.77,66,5,0.09,0.15
18509,8/1/2025,2.31,53,4,3.62,0.45
18510,8/1/2025,5.97,52,4,0.2,3.3
18511,8/1/2025,5.06,66,6,0.97,3.15
18512,8/1/2025,3.23,71,8,3.19,0.87
18513,8/1/2025,2.17,44,3,3.9,1.52
18514,8/1/2025,2.11,53,10,4.67,0.46
18515,8/1/2025,1.25,53,5,1.27,1.13
18516,8/1/2025,17.53,76,7,4.04,0.75
18517,8/1/2025,1.7,58,10,1.18,0.87
18518,8/1/2025,7.29,62,5,4.07,2.07
18519,8/1/2025,0.86,90,6,14.73,0.8
18520,8/1/2025,6.11,57,6,8.22,0.05
18521,8/1/2025,2.68,63,6,0.56,0.52
18522,8/1/2025,1.21,43,7,1.88,2.25
18523,8/1/2025,0.64,43,4,3.22,0.49
18524,8/1/2025,11.07,60,5,17.93,0.69
18525,8/1/2025,4.86,88,6,2.28,0.07
18526,8/1/2025,6.19,93,4,10.42,1.31
18527,8/1/2025,1.95,48,7,0.78,1.39
18528,8/1/2025,0.94,51,5,0.24,2.1
18529,8/1/2025,1.41,49,6,4.69,0.33
18530,8/1/2025,1.03,60,6,1.36,0.11
18531,8/1/2025,11.87,77,4,7.17,0.43
18532,8/1/2025,10.25,60,3,0.12,0.32
18533,8/1/2025,7.91,80,5,5.25,0.16
18534,8/1/2025,1.19,59,6,12.69,0.21
18535,8/1/2025,2.39,80,3,0.52,0.12
18536,8/1/2025,0.73,55,5,2.83,0.21
18537,8/1/2025,0.63,66,6,0.76,0.63
18538,8/1/2025,3.72,58,6,0.68,0.39
18539,8/1/2025,5.42,79,5,3.36,0.24
18540,8/1/2025,14.62,59,8,1.75,0.03
18541,8/1/2025,4.06,69,4,3.8,0.14
18542,8/1/2025,0.88,65,7,2.67,0.87
18543,8/1/2025,2.03,42,5,3.3,0.04
18544,8/1/2025,1.45,33,4,1.15,0.19
18545,8/1/2025,1.68,48,1,1.54,2.47
18546,8/1/2025,1.53,44,3,1.74,0.1
18547,8/1/2025,2.48,54,4,0.22,1.26
18548,8/1/2025,1.3,40,6,0.01,0.37
18549,8/1/2025,5.54,46,7,0.6,0.42
18550,8/1/2025,0.79,47,5,1.41,1.68
18551,8/1/2025,11.63,69,3,9.24,1.71
18552,8/1/2025,3.65,48,6,9.47,0.47
18553,8/1/2025,1.77,40,5,0.05,0.32
18554,8/1/2025,1.35,58,2,6.38,3.1
18555,8/1/2025,10.23,56,3,7.54,0.7
18556,8/1/2025,12.37,86,5,2.71,2.37
18557,8/1/2025,6.24,65,3,1.66,0.4
18558,8/1/2025,2.11,70,10,8.64,0.65
18559,8/1/2025,0.86,41,6,3.55,0.79
18560,8/1/2025,3.89,50,6,6.19,0.35
18561,8/1/2025,2.3,74,4,0.85,0.11
18562,8/1/2025,5.82,76,5,1.62,0.85
18563,8/1/2025,6.82,55,9,1,1.05
18564,8/1/2025,1.04,77,2,1.75,0.71
18565,8/1/2025,3.43,81,7,0.35,0.84
18566,8/1/2025,1.77,45,5,0.06,0.43
18567,8/1/2025,8.61,67,10,1.92,1.3
18568,8/1/2025,1.05,66,4,0.32,0.56
18569,8/1/2025,9.61,70,8,7.08,2.33
18570,8/1/2025,3.89,59,5,0.3,2.55
18571,8/1/2025,2.96,69,8,6.28,0.88
18572,8/1/2025,0.72,43,4,0.95,0.24
18573,8/1/2025,7.39,68,6,16.7,0.81
18574,8/1/2025,4.55,78,5,7.07,1.41
18575,8/1/2025,3.46,53,3,3,0.82
18576,8/1/2025,8.31,83,4,5.37,0.15
18577,8/1/2025,4.69,50,6,3.51,2.38
18578,8/1/2025,5.5,59,8,0.8,0.04
18579,8/1/2025,11.71,53,5,3.64,0.02
18580,8/1/2025,13.01,59,8,10.43,0.71
18581,8/1/2025,11.56,65,5,13.77,0.65
18582,8/1/2025,0.42,47,2,0.86,0.78
18583,8/1/2025,1.44,50,12,3.17,2.82
18584,8/1/2025,0.3,41,6,1.02,2.14
18585,8/1/2025,17.62,68,4,2.36,0.26
18586,8/1/2025,4.16,67,6,6,1.39
18587,8/1/2025,10.35,55,7,0.46,2.12
18588,8/1/2025,21.73,60,12,5.38,0.83
18589,8/1/2025,9.2,76,5,2,0.88
18590,8/1/2025,1.34,33,2,0.92,0.49
18591,8/1/2025,9.77,50,8,2.4,0.93
18592,8/1/2025,1.52,58,4,4.78,0.68
18593,8/1/2025,7.97,61,3,3.13,1.53
18594,8/1/2025,4.56,50,7,1.87,1.32
18595,8/1/2025,5.49,54,5,2.51,1.75
18596,8/1/2025,5.33,84,4,1.55,0.78
18597,8/1/2025,12.43,82,7,7.16,0.24
18598,8/1/2025,2.32,51,6,1.9,0.88
18599,8/1/2025,5.34,75,3,1.39,0.91
18600,8/1/2025,1.83,73,6,5.29,0.51
18601,8/1/2025,3.8,63,5,2.57,1.19
18602,8/1/2025,1.86,42,7,0.19,1.64
18603,8/1/2025,2.29,50,3,0.05,0.38
18604,8/1/2025,2.25,48,7,5.48,0.49
18605,8/1/2025,3.92,55,3,3.08,0.16
18606,8/1/2025,1.89,45,4,6,0.19
18607,8/1/2025,2.23,42,4,2.68,2.49
18608,8/1/2025,2.05,45,3,1.93,0.08
18609,8/1/2025,2.36,49,2,5.15,1.07
18610,8/1/2025,1.82,54,3,0.45,0.01
18611,8/1/2025,3.14,66,3,1.95,0.17
18612,8/1/2025,5.95,40,6,1.94,1.12
18613,8/1/2025,6.77,62,6,11.73,0.02
18614,8/1/2025,7,63,4,1.16,1.12
18615,8/1/2025,4.5,53,4,2.03,1.71
18616,8/1/2025,2.44,60,8,2,0.4
18617,8/1/2025,2.42,66,7,1.76,0.62
18618,8/1/2025,20.34,61,2,2.29,0.05
18619,8/1/2025,13.42,57,1,9.02,0.46
18620,8/1/2025,2.76,52,6,0.01,1.67
18621,8/1/2025,1.8,45,9,3.45,1.21
18622,8/1/2025,1.51,50,7,5.44,1.39
18623,8/1/2025,2.36,75,8,7.05,1.45
18624,8/1/2025,0.47,57,6,0.89,2
18625,8/1/2025,1.4,42,7,0.13,4.53
18626,8/1/2025,12.13,81,5,0.46,1.67
18627,8/1/2025,0.98,71,4,1.38,0.04
18628,8/1/2025,5.2,79,5,0.59,1.73
18629,8/1/2025,17,68,5,5.61,0.4
18630,8/1/2025,2.9,48,7,1.39,0.55
18631,8/1/2025,2.84,70,4,0.46,0.19
18632,8/1/2025,13.2,75,4,7.75,0.21
18633,8/1/2025,4.6,68,7,0.61,0.33
18634,8/1/2025,2.02,47,5,0.38,0.16
18635,8/1/2025,4.99,62,5,32.72,0.24
18636,8/1/2025,7.22,45,5,2.13,0.1
18637,8/1/2025,7.97,53,3,10.22,0.04
18638,8/1/2025,2.12,61,3,7.01,1.08
18639,8/1/2025,4.21,61,1,5.32,0.36
18640,8/1/2025,2.31,53,4,0.96,3.97
18641,8/1/2025,1.61,52,6,3.28,0.02
18642,8/1/2025,11.88,72,3,5.91,0
18643,8/1/2025,10.86,67,9,1.75,0.04
18644,8/1/2025,5.73,49,7,0.03,1.07
18645,8/1/2025,3.91,54,5,1.29,0.96
18646,8/1/2025,2.27,48,7,0.52,0.51
18647,8/1/2025,1.93,57,5,0.23,0.92
18648,8/1/2025,0.9,64,6,3.85,0.56
18649,8/1/2025,12.92,87,7,0.27,0.3
18650,8/1/2025,1.9,46,11,8.65,0.17
18651,8/1/2025,1.64,50,6,9.47,0.73
18652,8/1/2025,7.56,77,5,33.29,0.29
18653,8/1/2025,20.18,57,7,9.53,0.25
18654,8/1/2025,3.43,82,0,1.07,1.68
18655,8/1/2025,12.48,56,2,1.52,0.27
18656,8/1/2025,14.3,51,6,0.88,0.32
18657,8/1/2025,3.83,61,6,2.92,0.59
18658,8/1/2025,0.3,32,7,0.37,0.2
18659,8/1/2025,2.27,43,7,1.57,1.06
18660,8/1/2025,0.35,63,5,4.75,0.08
18661,8/1/2025,8.79,74,3,8.05,1.28
18662,8/1/2025,1.99,41,4,1.49,0.39
18663,8/1/2025,2.05,37,4,1.25,0.38
18664,8/1/2025,6.85,44,4,2.3,0.74
18665,8/1/2025,4.79,38,4,0.18,1.85
18666,8/1/2025,2.58,68,7,9.63,3.71
18667,8/1/2025,4.38,50,4,0.36,1.16
18668,8/1/2025,4.18,57,9,4.65,0.48
18669,8/1/2025,7.54,74,4,3.3,2.55
18670,8/1/2025,16.96,89,5,5.68,1.5
18671,8/1/2025,3.6,61,6,4.08,0.7
18672,8/1/2025,5.94,54,5,13.92,1.43
18673,8/1/2025,2.21,51,6,6.51,0.8
18674,8/1/2025,1.52,43,6,0.53,0.48
18675,8/1/2025,10.08,76,8,19.2,1.17
18676,8/1/2025,0.66,62,8,0.79,1.72
18677,8/1/2025,3.69,43,6,2.72,2.56
18678,8/1/2025,1.36,79,4,0.45,1.62
18679,8/1/2025,4.66,32,3,1.29,3.03
18680,8/1/2025,1.73,82,4,9.91,0.18
18681,8/1/2025,0.57,59,7,0.7,1.52
18682,8/1/2025,4.62,56,9,1.61,0.85
18683,8/1/2025,9.13,61,3,2.27,0.87
18684,8/1/2025,2.09,53,11,1.81,0.83
18685,8/1/2025,10.19,61,9,4.03,1.02
18686,8/1/2025,7,73,3,7.25,1.36
18687,8/1/2025,8.25,59,3,4.37,0.46
18688,8/1/2025,1.43,45,1,2.08,2.26
18689,8/1/2025,9.31,71,5,5.17,0.34
18690,8/1/2025,2.62,66,5,8.07,1
18691,8/1/2025,4.36,47,3,0.87,0.71
18692,8/1/2025,6.17,46,9,4.96,0.64
18693,8/1/2025,1.67,50,7,8.25,0.68
18694,8/1/2025,6.33,67,3,8.5,0.9
18695,8/1/2025,0.82,43,3,0.17,6.33
18696,8/1/2025,7.54,82,6,16.68,0.3
18697,8/1/2025,19.62,71,6,13.62,1.18
18698,8/1/2025,0.99,40,6,1.02,1.05
18699,8/1/2025,15.18,95,4,5.73,1.2
18700,8/1/2025,2.42,63,2,1.97,0.91
18701,8/1/2025,2.16,48,8,0.64,2.6
18702,8/1/2025,4.21,50,5,8.51,0.45
18703,8/1/2025,5.23,50,5,1.99,0.1
18704,8/1/2025,5.63,53,2,2.82,0.06
18705,8/1/2025,2.84,53,6,4.62,1.09
18706,8/1/2025,1.39,52,3,1.51,1.04
18707,8/1/2025,6.97,63,3,0.26,2.39
18708,8/1/2025,5.65,53,0,2.35,1.2
18709,8/1/2025,3.93,50,4,1.12,0.7
18710,8/1/2025,7.91,86,5,6.16,0.15
18711,8/1/2025,14.73,54,5,0.66,2.11
18712,8/1/2025,0.84,43,5,3.27,2.21
18713,8/1/2025,5.53,35,7,0.99,0.33
18714,8/1/2025,2.83,65,7,1.7,0.8
18715,8/1/2025,1.39,63,0,2.21,0.47
18716,8/1/2025,4.18,75,5,13.01,0.01
18717,8/1/2025,1.04,69,8,1.52,0.98
18718,8/1/2025,17.19,81,7,8.92,0.58
18719,8/1/2025,2.19,61,3,1.72,1.54
18720,8/1/2025,2.4,49,2,3.6,0.83
18721,8/1/2025,1.65,46,4,2.71,0.2
18722,8/1/2025,24.23,60,2,6.59,0.17
18723,8/1/2025,2.41,58,4,0.84,0.07
18724,8/1/2025,10.69,69,2,13.44,0.19
18725,8/1/2025,5.42,50,4,5.03,1.95
18726,8/1/2025,1.72,48,6,1.04,1
18727,8/1/2025,5.07,53,2,1.91,0.07
18728,8/1/2025,6.14,72,7,1.96,0.62
18729,8/1/2025,9.07,53,6,0.86,1.24
18730,8/1/2025,4.79,57,8,5.82,1.56
18731,8/1/2025,11.63,56,3,0.9,0.49
18732,8/1/2025,2.75,48,6,1.97,1.66
18733,8/1/2025,8.32,59,3,2.77,0.27
18734,8/1/2025,0.75,57,6,1.6,0.05
18735,8/1/2025,24.11,68,2,8.46,2.62
18736,8/1/2025,0.85,39,7,1.23,0.73
18737,8/1/2025,3.88,83,6,0.99,1.2
18738,8/1/2025,14.52,79,4,0.79,0.54
18739,8/1/2025,1.97,51,8,1.9,0.48
18740,8/1/2025,3.45,66,7,3.66,0.31
18741,8/1/2025,4.29,82,7,2.5,0.7
18742,8/1/2025,6.59,59,3,3.92,0.97
18743,8/1/2025,5.09,44,3,4.13,0.34
18744,8/1/2025,0.53,45,7,1.75,0.05
18745,8/1/2025,3.95,62,6,0.47,0.22
18746,8/1/2025,4.46,62,5,11.09,3.89
18747,8/1/2025,13.85,69,4,4.61,1.35
18748,8/1/2025,1.21,59,6,0.18,0.47
18749,8/1/2025,2.94,63,7,2.27,1.02
18750,8/1/2025,1.41,67,3,0.41,0.72
18751,8/1/2025,6.13,60,6,7.4,0.1
18752,8/1/2025,1.96,63,5,2.64,2.09
18753,8/1/2025,2.14,80,7,0.44,0.06
18754,8/1/2025,2.92,53,3,0.42,0.49
18755,8/1/2025,2.92,70,3,0.66,0.04
18756,8/1/2025,1.78,49,4,1.34,0.15
18757,8/1/2025,0.78,38,10,3.74,0.62
18758,8/1/2025,1.56,41,4,2.12,0.86
18759,8/1/2025,11.1,47,5,0.38,0.76
18760,8/1/2025,8.34,85,4,3.12,0.05
18761,8/1/2025,5.37,54,3,0.78,0.19
18762,8/1/2025,7.48,73,8,27.22,2.33
18763,8/1/2025,2.69,61,4,0.7,1.22
18764,8/1/2025,3.17,66,9,1.64,0.1
18765,8/1/2025,2.96,53,8,2.45,0.64
18766,8/1/2025,4.11,34,2,3.03,2.08
18767,8/1/2025,0.38,46,2,0.41,0.35
18768,8/1/2025,2.17,55,4,0.36,0.14
18769,8/1/2025,3.71,59,4,2.11,1.28
18770,8/1/2025,5.5,55,4,1.5,0.36
18771,8/1/2025,10.1,50,3,4.94,1.49
18772,8/1/2025,5.51,44,5,0.45,0.01
18773,8/1/2025,17.02,81,1,2.91,0.03
18774,8/1/2025,0.43,55,5,4.19,0.26
18775,8/1/2025,4.39,54,3,0.12,0.29
18776,8/1/2025,2.76,55,2,4.71,0.14
18777,8/1/2025,4.23,52,6,0.03,0.03
18778,8/1/2025,6.47,63,4,0.63,0.02
18779,8/1/2025,0.91,55,3,1.6,0.71
18780,8/1/2025,2.74,51,5,4.05,0.82
18781,8/1/2025,5.23,64,8,0.36,1.17
18782,8/1/2025,1.44,59,8,2.64,0.38
18783,8/1/2025,2.84,65,1,2.18,0.12
18784,8/1/2025,8.69,71,7,8.7,0.32
18785,8/1/2025,1.17,66,2,7.49,2.31
18786,8/1/2025,4.07,48,3,2.93,0.1
18787,8/1/2025,23.54,70,3,8,0.51
18788,8/1/2025,3.34,46,5,5.82,0.41
18789,8/1/2025,9.21,57,4,7.55,1.22
18790,8/1/2025,3.89,62,10,1.47,3.51
18791,8/1/2025,6.02,59,2,5.35,1.23
18792,8/1/2025,4.17,43,5,4.1,0.45
18793,8/1/2025,4.48,47,9,1.42,0.37
18794,8/1/2025,4.17,82,2,4.76,1.29
18795,8/1/2025,3.16,62,9,0.88,0
18796,8/1/2025,3.86,47,4,12.26,0.19
18797,8/1/2025,0.68,47,3,2.6,1.43
18798,8/1/2025,23.38,80,3,5.05,1.78
18799,8/1/2025,2.76,56,3,0.09,3.07
18800,8/1/2025,3.66,51,7,1.82,0.06
18801,8/1/2025,9.48,61,4,2.32,1.22
18802,8/1/2025,1.47,51,5,0.61,1.77
18803,8/1/2025,1.35,65,3,2.93,1.45
18804,8/1/2025,11.87,84,10,14.43,0.3
18805,8/1/2025,1.97,66,4,1.63,1.54
18806,8/1/2025,12.12,69,10,2.82,0.31
18807,8/1/2025,3.51,47,3,9.97,0.12
18808,8/1/2025,2.8,47,8,5.72,0.03
18809,8/1/2025,3.15,51,6,0.12,1.57
18810,8/1/2025,2,58,4,2.01,1.11
18811,8/1/2025,6.91,67,3,5.57,2.1
18812,8/1/2025,4.04,49,2,0.68,0.61
18813,8/1/2025,4.99,58,8,0.16,0.06
18814,8/1/2025,7.57,42,5,0.23,0.2
18815,8/1/2025,4,62,2,1.17,1.22
18816,8/1/2025,1.52,62,4,1.75,0.46
18817,8/1/2025,0.36,51,5,0.61,0.13
18818,8/1/2025,19.93,73,6,8.81,0.16
18819,8/1/2025,3.66,58,5,1.64,1.04
18820,8/1/2025,3.77,64,4,3.01,0.17
18821,8/1/2025,2.08,49,2,0.2,0.17
18822,8/1/2025,5.89,50,5,2.7,0.38
18823,8/1/2025,3.53,55,2,4.05,0.18
18824,8/1/2025,2.51,56,3,0.04,0.24
18825,8/1/2025,3.54,73,2,3.95,0.08
18826,8/1/2025,4.97,48,5,2.17,2
18827,8/1/2025,1.49,39,3,0.41,0.24
18828,8/1/2025,3.8,60,6,2.03,0.25
18829,8/1/2025,4.63,37,1,1.6,0.92
18830,8/1/2025,1.58,37,1,0.56,0.74
18831,8/1/2025,3.38,65,4,0.5,0.52
18832,8/1/2025,3.07,44,3,2.41,1.1
18833,8/1/2025,3.62,48,6,0.26,2.14
18834,8/1/2025,15.61,61,4,0.94,0.54
18835,8/1/2025,2.01,54,7,0.78,0.17
18836,8/1/2025,3.72,52,4,1.14,0.3
18837,8/1/2025,4.43,51,5,11.75,0.83
18838,8/1/2025,5.35,58,4,5.84,2.12
18839,8/1/2025,5.71,70,3,0.83,3.09
18840,8/1/2025,6.81,81,8,0.66,0.98
18841,8/1/2025,1.74,34,6,0.01,0.58
18842,8/1/2025,2.24,58,2,6.55,0.32
18843,8/1/2025,1.45,42,5,0.03,0.83
18844,8/1/2025,1.55,45,7,0.96,1.36
18845,8/1/2025,0.7,62,5,0.29,0.6
18846,8/1/2025,9.43,72,5,0.44,0.01
18847,8/1/2025,2.33,54,4,5.21,0.75
18848,8/1/2025,2.09,54,6,1.46,0.77
18849,8/1/2025,15.12,75,6,0.97,0.83
18850,8/1/2025,1.51,66,2,3.68,0.17
18851,8/1/2025,10.07,63,2,2.39,0.38
18852,8/1/2025,2.75,34,4,2.4,0.39
18853,8/1/2025,1.8,43,5,0.48,0.43
18854,8/1/2025,3.31,54,10,3.68,1.28
18855,8/1/2025,20.23,58,11,31.7,1.45
18856,8/1/2025,0.8,50,6,0.13,0.05
18857,8/1/2025,3.87,70,8,10.1,0.6
18858,8/1/2025,5.24,52,4,3.68,3.19
18859,8/1/2025,9.21,65,2,13.86,1.25
18860,8/1/2025,1.04,64,3,6.17,1.63
18861,8/1/2025,0.94,44,5,3.69,0.06
18862,8/1/2025,9.52,61,4,0.77,0.52
18863,8/1/2025,2.5,54,5,2.2,1.18
18864,8/1/2025,1.1,54,2,2.38,1.45
18865,8/1/2025,2.98,67,4,1.36,1.13
18866,8/1/2025,5.15,58,9,1.16,0.41
18867,8/1/2025,0.64,55,4,6.73,1.01
18868,8/1/2025,2.93,53,5,1.2,0.5
18869,8/1/2025,1.15,49,5,1.11,0.25
18870,8/1/2025,5.45,65,9,18.03,1.62
18871,8/1/2025,8.11,36,8,5.22,0.03
18872,8/1/2025,3.52,49,7,0.55,1.11
18873,8/1/2025,4.61,48,7,1.51,1.65
18874,8/1/2025,3.93,54,1,2.11,2.4
18875,8/1/2025,11.35,66,5,1.06,0.78
18876,8/1/2025,0.25,52,7,0.91,0.33
18877,8/1/2025,14.49,75,7,4.12,2.77
18878,8/1/2025,2.49,57,6,2.15,0.58
18879,8/1/2025,2.75,60,10,12.13,0.86
18880,8/1/2025,1.18,64,4,2.04,0.22
18881,8/1/2025,8.24,63,14,0.66,1.22
18882,8/1/2025,5.12,86,6,12.17,1.26
18883,8/1/2025,6.17,65,9,3.01,1.16
18884,8/1/2025,14.09,70,5,7.54,0.68
18885,8/1/2025,7.15,46,3,2.66,0.2
18886,8/1/2025,5.65,46,3,2.2,1.92
18887,8/1/2025,2.73,54,6,3.84,1.53
18888,8/1/2025,2.53,54,4,11.63,0.07
18889,8/1/2025,1.79,46,5,2.18,0.23
18890,8/1/2025,8.29,50,5,9.6,4.85
18891,8/1/2025,15.64,73,5,8.58,1.65
18892,8/1/2025,0.21,41,9,0.82,1.33
18893,8/1/2025,5.14,54,7,4.07,1.24
18894,8/1/2025,0.3,43,7,3.62,0.3
18895,8/1/2025,3.22,60,1,2.58,1.79
18896,8/1/2025,12.48,78,5,11.41,0.09
18897,8/1/2025,2.31,61,5,1.19,0.31
18898,8/1/2025,2.39,38,4,0.85,0.17
18899,8/1/2025,10.09,72,2,2.21,0.8
18900,8/1/2025,0.69,36,6,0.42,0.55
18901,8/1/2025,2.13,44,4,2.93,2.02
18902,8/1/2025,6.21,51,5,9.65,1.98
18903,8/1/2025,1.8,61,6,2.18,0.08
18904,8/1/2025,13.61,59,7,2.72,0.3
18905,8/1/2025,1.23,50,7,0.19,0.22
18906,8/1/2025,4.43,61,3,2.9,0.31
18907,8/1/2025,2.67,66,5,10.63,0.05
18908,8/1/2025,0.83,51,2,0.66,0.05
18909,8/1/2025,1.43,42,10,0.2,0.35
18910,8/1/2025,7.3,55,2,3.27,0.09
18911,8/1/2025,8.81,57,3,6.64,3.18
18912,8/1/2025,0.52,44,4,1.26,1.04
18913,8/1/2025,5.11,94,4,9.23,1.71
18914,8/1/2025,1.92,56,4,2.39,0.53
18915,8/1/2025,7.11,53,2,3.93,0.45
18916,8/1/2025,6.32,60,7,5.46,0.72
18917,8/1/2025,8.3,78,6,4.13,0.58
18918,8/1/2025,3.36,61,3,5.5,2.04
18919,8/1/2025,3.88,53,6,8.97,0.53
18920,8/1/2025,4.9,63,7,5.13,0.16
18921,8/1/2025,7.18,55,2,4.93,0.39
18922,8/1/2025,13.11,85,2,9.82,0.02
18923,8/1/2025,4.33,77,1,20.32,0.01
18924,8/1/2025,8.73,56,5,6.97,0.03
18925,8/1/2025,24.55,84,7,7.97,0.25
18926,8/1/2025,1.85,84,10,1.51,0.19
18927,8/1/2025,1.7,47,9,1.31,0.04
18928,8/1/2025,4.87,53,4,0.68,1.69
18929,8/1/2025,2.92,46,4,0.28,1.49
18930,8/1/2025,3.54,80,7,14.32,0.58
18931,8/1/2025,11.86,70,5,3.1,1.44
18932,8/1/2025,5.94,54,4,0.36,0.21
18933,8/1/2025,6.85,48,6,0.24,1.57
18934,8/1/2025,5.34,40,9,2.29,1.03
18935,8/1/2025,1.46,41,2,1.41,0.53
18936,8/1/2025,3.6,98,6,7.3,0.24
18937,8/1/2025,25.49,84,3,5.12,0.16
18938,8/1/2025,1.06,57,6,5.93,2.71
18939,8/1/2025,3.04,70,5,1.54,0.92
18940,8/1/2025,3.71,62,4,4.01,1.5
18941,8/1/2025,2.44,62,6,0.61,1.31
18942,8/1/2025,2.87,88,4,3.74,0.36
18943,8/1/2025,15.21,72,2,4.53,1.3
18944,8/1/2025,4.05,68,3,5.83,0.87
18945,8/1/2025,2.32,79,4,9.32,1.72
18946,8/1/2025,4.2,79,4,0.09,0.11
18947,8/1/2025,0.98,42,5,0.48,3
18948,8/1/2025,19.27,90,1,3.29,0.82
18949,8/1/2025,4.68,47,5,0.42,0.09
18950,8/1/2025,2.87,58,3,4.25,0.46
18951,8/1/2025,3.11,53,5,1.67,0.42
18952,8/1/2025,5.14,38,4,1.56,0.58
18953,8/1/2025,14.93,86,7,10.47,0.5
18954,8/1/2025,3.37,59,7,4.33,0.45
18955,8/1/2025,5.27,79,8,2.35,1.64
18956,8/1/2025,5.45,57,7,2.13,0.93
18957,8/1/2025,0.78,74,2,3.35,0.92
18958,8/1/2025,28.64,74,8,12.55,0.14
18959,8/1/2025,0.49,58,5,0.93,0.05
18960,8/1/2025,3.92,83,2,10.25,1.31
18961,8/1/2025,0.95,57,2,1.1,1.01
18962,8/1/2025,3.02,91,5,1.45,1.08
18963,8/1/2025,0.38,60,2,0.33,0.28
18964,8/1/2025,7.79,57,6,1.2,1.27
18965,8/1/2025,3.09,53,4,3.26,1.84
18966,8/1/2025,2.07,42,5,4.99,0.51
18967,8/1/2025,13.12,64,5,7.39,0.44
18968,8/1/2025,7.1,47,5,0.08,0.38
18969,8/1/2025,13.58,66,5,1.38,2.27
18970,8/1/2025,6.23,66,4,2.16,0.03
18971,8/1/2025,2.39,44,6,8.05,0.74
