customer_id,campaign_id,offer_date,treatment_group,conversion,uplift_revenue_rupiah
13123,GamePack,2025-07-28,1,1,9531
1504,SocialPack,2025-07-02,1,0,0
19620,WeekendBonus,2025-09-04,1,0,0
5446,TopupCashback,2025-07-10,0,1,59342
26756,GamePack,2025-09-27,1,1,26660
26552,ComboBoost,2025-08-11,1,1,16852
10156,ComboBoost,2025-07-27,0,0,0
20606,SocialPack,2025-07-23,1,0,0
4997,TopupCashback,2025-09-19,0,0,0
11261,ComboBoost,2025-07-27,0,0,0
16544,GamePack,2025-09-22,1,0,0
17753,SocialPack,2025-07-22,1,0,0
4830,ComboBoost,2025-07-27,0,0,0
5159,TopupCashback,2025-09-02,0,0,0
19366,WeekendBonus,2025-09-11,1,0,0
14098,TopupCashback,2025-09-23,1,0,0
1470,ComboBoost,2025-09-05,1,0,0
4460,WA_Promo,2025-07-04,1,0,0
28521,WeekendBonus,2025-08-15,1,0,0
16688,GamePack,2025-09-03,1,0,0
10261,SocialPack,2025-07-17,1,0,0
14743,TopupCashback,2025-08-21,0,0,0
25923,WeekendBonus,2025-08-04,1,0,0
19304,WA_Promo,2025-08-14,0,0,0
1473,SocialPack,2025-08-01,1,0,0
17654,HolidayOffer,2025-08-03,1,1,3772
24910,TopupCashback,2025-08-19,1,0,0
12534,ComboBoost,2025-09-08,1,0,0
21418,SocialPack,2025-08-01,1,0,0
12523,WeekendBonus,2025-09-23,0,0,0
11292,ComboBoost,2025-08-24,1,0,0
24413,ComboBoost,2025-07-14,1,0,0
14986,HolidayOffer,2025-07-25,1,0,0
3234,SocialPack,2025-08-08,0,0,0
2584,ComboBoost,2025-08-24,1,0,0
13154,GamePack,2025-08-04,1,0,0
21350,GamePack,2025-09-30,1,0,0
13444,WA_Promo,2025-08-13,1,0,0
4387,ComboBoost,2025-08-28,0,0,0
11238,ComboBoost,2025-08-13,1,1,11259
27427,WeekendBonus,2025-09-02,1,0,0
23447,ComboBoost,2025-08-28,1,0,0
23522,SocialPack,2025-07-12,1,0,0
9102,WeekendBonus,2025-09-20,1,0,0
14168,ComboBoost,2025-09-22,1,0,0
8231,TopupCashback,2025-09-22,1,0,0
507,WA_Promo,2025-07-02,1,0,0
7479,WeekendBonus,2025-08-30,1,1,7946
22488,HolidayOffer,2025-07-09,0,1,10776
15861,HolidayOffer,2025-09-03,0,0,0
24192,SocialPack,2025-08-29,0,0,0
19549,TopupCashback,2025-08-19,0,0,0
16197,ComboBoost,2025-07-22,1,0,0
10503,HolidayOffer,2025-08-19,0,0,0
25542,HolidayOffer,2025-07-16,1,0,0
26628,WeekendBonus,2025-09-24,1,0,0
12129,WeekendBonus,2025-09-24,0,0,0
17204,WeekendBonus,2025-09-16,0,0,0
4030,HolidayOffer,2025-07-23,1,1,44226
2157,WeekendBonus,2025-08-16,0,0,0
88,WA_Promo,2025-08-10,1,0,0
26910,HolidayOffer,2025-07-13,1,0,0
18388,WeekendBonus,2025-09-25,1,1,13958
22082,GamePack,2025-08-09,1,0,0
29554,GamePack,2025-09-30,1,0,0
13946,TopupCashback,2025-08-01,1,0,0
12012,TopupCashback,2025-09-22,0,1,19511
14370,TopupCashback,2025-07-19,1,0,0
3424,WeekendBonus,2025-09-21,1,0,0
3350,TopupCashback,2025-07-04,1,0,0
27762,WA_Promo,2025-09-02,1,0,0
8391,WeekendBonus,2025-09-04,0,0,0
29600,TopupCashback,2025-09-08,1,0,0
2679,TopupCashback,2025-08-19,1,0,0
24051,WeekendBonus,2025-09-25,1,0,0
19800,ComboBoost,2025-09-04,1,0,0
6556,ComboBoost,2025-08-10,0,0,0
6265,GamePack,2025-09-03,1,0,0
2429,TopupCashback,2025-08-23,1,0,0
7132,SocialPack,2025-08-08,0,0,0
14660,HolidayOffer,2025-08-19,0,0,0
29356,ComboBoost,2025-08-07,1,0,0
16985,WeekendBonus,2025-09-14,0,0,0
6960,WeekendBonus,2025-07-25,0,0,0
3535,WA_Promo,2025-07-18,1,0,0
28409,HolidayOffer,2025-08-12,0,0,0
17695,TopupCashback,2025-07-19,1,0,0
14263,WeekendBonus,2025-08-07,1,0,0
17654,TopupCashback,2025-07-28,1,1,12269
1280,ComboBoost,2025-09-27,1,0,0
22828,TopupCashback,2025-09-15,0,0,0
388,HolidayOffer,2025-09-04,0,0,0
489,WeekendBonus,2025-08-26,1,0,0
7696,TopupCashback,2025-07-02,1,0,0
5107,TopupCashback,2025-07-24,1,1,35155
4556,TopupCashback,2025-08-18,1,0,0
9203,HolidayOffer,2025-07-31,0,0,0
21103,WeekendBonus,2025-07-05,0,1,6100
28748,GamePack,2025-08-07,1,0,0
6696,HolidayOffer,2025-07-08,1,1,23730
28264,TopupCashback,2025-07-07,1,0,0
15409,GamePack,2025-08-30,1,1,17197
25964,TopupCashback,2025-07-29,1,0,0
26954,HolidayOffer,2025-08-02,0,0,0
28220,ComboBoost,2025-09-13,1,0,0
7174,GamePack,2025-07-10,1,0,0
26509,TopupCashback,2025-08-23,0,0,0
14251,WeekendBonus,2025-07-09,1,0,0
14406,SocialPack,2025-08-07,1,1,24948
10208,WeekendBonus,2025-08-05,0,0,0
23016,ComboBoost,2025-09-28,1,0,0
583,ComboBoost,2025-07-13,1,0,0
8238,TopupCashback,2025-09-07,1,0,0
1502,TopupCashback,2025-08-02,1,1,19005
1005,GamePack,2025-08-05,0,0,0
7896,ComboBoost,2025-07-02,1,0,0
21719,HolidayOffer,2025-09-07,1,0,0
28733,WeekendBonus,2025-09-05,0,0,0
17598,GamePack,2025-08-24,1,1,16204
27922,GamePack,2025-07-27,1,0,0
9640,WeekendBonus,2025-07-19,1,0,0
24237,TopupCashback,2025-08-25,1,0,0
23692,ComboBoost,2025-07-24,0,0,0
10959,HolidayOffer,2025-08-03,1,0,0
617,TopupCashback,2025-08-11,1,0,0
1591,ComboBoost,2025-08-04,1,0,0
25674,GamePack,2025-09-16,1,0,0
19512,TopupCashback,2025-09-14,1,0,0
21738,ComboBoost,2025-08-31,1,0,0
16718,GamePack,2025-08-28,1,1,4321
12026,ComboBoost,2025-07-24,1,0,0
5059,WA_Promo,2025-08-19,1,0,0
18360,TopupCashback,2025-08-11,1,0,0
12764,TopupCashback,2025-08-25,1,0,0
486,TopupCashback,2025-07-27,1,0,0
3053,SocialPack,2025-07-13,1,0,0
25415,GamePack,2025-08-31,1,0,0
28809,WeekendBonus,2025-07-22,1,0,0
21970,ComboBoost,2025-09-13,0,0,0
5727,WeekendBonus,2025-09-13,1,1,9442
8646,ComboBoost,2025-08-20,1,0,0
16094,WeekendBonus,2025-08-20,0,1,17482
27889,TopupCashback,2025-07-01,0,0,0
11618,TopupCashback,2025-09-17,1,0,0
3176,WA_Promo,2025-07-01,1,0,0
8203,SocialPack,2025-09-15,1,0,0
10764,ComboBoost,2025-07-28,1,0,0
18863,WA_Promo,2025-08-07,0,0,0
15131,WeekendBonus,2025-09-10,1,0,0
15216,SocialPack,2025-08-13,1,0,0
5463,TopupCashback,2025-08-17,1,1,1930
24980,TopupCashback,2025-07-09,0,0,0
2595,WeekendBonus,2025-08-06,1,1,17625
6899,TopupCashback,2025-09-30,1,0,0
24539,GamePack,2025-09-06,0,1,15757
17252,ComboBoost,2025-07-15,0,0,0
24553,TopupCashback,2025-08-05,1,0,0
7412,SocialPack,2025-08-29,1,0,0
4127,WeekendBonus,2025-09-08,1,1,23098
22277,HolidayOffer,2025-07-24,0,0,0
26121,GamePack,2025-08-13,1,0,0
9372,WA_Promo,2025-09-17,1,0,0
2107,HolidayOffer,2025-07-09,1,1,29014
2394,WeekendBonus,2025-07-18,0,0,0
27192,WA_Promo,2025-07-22,1,0,0
2327,SocialPack,2025-07-23,1,0,0
15737,ComboBoost,2025-09-18,0,0,0
14503,WeekendBonus,2025-07-01,0,0,0
22015,ComboBoost,2025-07-16,1,0,0
21213,HolidayOffer,2025-09-17,0,0,0
26855,ComboBoost,2025-07-27,1,0,0
391,WA_Promo,2025-07-07,1,0,0
15734,TopupCashback,2025-09-20,1,0,0
4369,WeekendBonus,2025-07-13,1,1,203
23021,SocialPack,2025-08-15,0,0,0
25392,WA_Promo,2025-08-22,1,0,0
24164,HolidayOffer,2025-07-28,1,0,0
13960,ComboBoost,2025-08-31,1,0,0
20218,SocialPack,2025-08-02,0,0,0
6506,TopupCashback,2025-09-11,0,0,0
7992,WeekendBonus,2025-09-29,1,0,0
16325,HolidayOffer,2025-08-06,1,0,0
18297,GamePack,2025-07-03,1,0,0
27750,WeekendBonus,2025-09-10,0,1,29944
4092,ComboBoost,2025-07-17,1,0,0
5377,WA_Promo,2025-07-18,0,0,0
22311,WeekendBonus,2025-08-26,1,1,29678
23106,ComboBoost,2025-07-16,1,0,0
19721,ComboBoost,2025-07-08,0,0,0
3102,TopupCashback,2025-09-18,1,0,0
12833,TopupCashback,2025-08-08,0,0,0
5753,TopupCashback,2025-08-14,1,0,0
6012,ComboBoost,2025-07-08,1,0,0
3333,HolidayOffer,2025-08-08,0,0,0
11863,WeekendBonus,2025-08-03,1,1,14546
9379,TopupCashback,2025-08-20,0,1,28834
27807,WA_Promo,2025-07-07,1,0,0
10740,ComboBoost,2025-07-24,1,0,0
11450,WeekendBonus,2025-07-09,0,0,0
15761,SocialPack,2025-08-03,1,0,0
8944,HolidayOffer,2025-09-15,1,0,0
1719,GamePack,2025-07-24,1,0,0
11065,ComboBoost,2025-07-12,0,0,0
8905,SocialPack,2025-09-27,1,0,0
3134,HolidayOffer,2025-08-12,1,1,14628
22369,SocialPack,2025-09-17,0,0,0
21325,HolidayOffer,2025-09-30,0,1,32276
3859,ComboBoost,2025-08-02,0,0,0
22115,WeekendBonus,2025-09-30,1,1,22111
24376,ComboBoost,2025-07-19,1,0,0
18608,ComboBoost,2025-07-25,0,1,12330
11062,TopupCashback,2025-09-22,1,0,0
15405,SocialPack,2025-07-16,0,1,6049
23183,TopupCashback,2025-09-23,0,0,0
20197,GamePack,2025-07-01,0,0,0
3857,WeekendBonus,2025-08-09,0,0,0
21516,TopupCashback,2025-08-23,1,0,0
28855,WeekendBonus,2025-08-26,0,0,0
20330,ComboBoost,2025-08-21,0,0,0
18627,GamePack,2025-07-11,0,0,0
20425,ComboBoost,2025-08-15,0,0,0
13351,TopupCashback,2025-07-23,0,1,7012
386,SocialPack,2025-07-08,1,0,0
1385,TopupCashback,2025-09-28,1,1,5977
3013,TopupCashback,2025-08-13,1,0,0
25026,HolidayOffer,2025-08-10,1,1,2955
24850,ComboBoost,2025-09-27,1,0,0
21782,GamePack,2025-08-26,0,0,0
22743,WeekendBonus,2025-07-22,1,0,0
16125,TopupCashback,2025-08-07,0,1,20352
12009,TopupCashback,2025-08-27,0,0,0
9200,TopupCashback,2025-09-05,0,0,0
22481,HolidayOffer,2025-08-13,1,0,0
27710,SocialPack,2025-08-03,0,1,19071
3513,ComboBoost,2025-07-22,1,0,0
1957,TopupCashback,2025-07-22,0,0,0
10632,WA_Promo,2025-08-14,1,0,0
839,ComboBoost,2025-07-19,0,0,0
10223,GamePack,2025-08-18,0,0,0
20901,WeekendBonus,2025-08-18,1,0,0
15054,GamePack,2025-09-05,1,0,0
1579,GamePack,2025-08-15,1,0,0
11255,WeekendBonus,2025-08-08,1,0,0
14891,SocialPack,2025-08-30,1,0,0
4985,ComboBoost,2025-08-28,1,0,0
19459,ComboBoost,2025-08-23,0,0,0
9737,SocialPack,2025-08-04,1,0,0
24170,TopupCashback,2025-07-21,1,1,18304
29873,WeekendBonus,2025-07-21,1,0,0
23650,ComboBoost,2025-07-08,1,0,0
20089,GamePack,2025-09-02,1,1,22349
12316,GamePack,2025-09-02,1,0,0
22663,HolidayOffer,2025-07-03,1,0,0
9872,ComboBoost,2025-07-05,1,0,0
28856,TopupCashback,2025-07-08,1,0,0
27825,WeekendBonus,2025-08-24,0,0,0
9589,GamePack,2025-09-20,1,0,0
10492,HolidayOffer,2025-09-17,1,0,0
19325,SocialPack,2025-08-27,0,0,0
16225,WeekendBonus,2025-08-09,0,1,16555
12159,HolidayOffer,2025-09-08,1,0,0
11508,HolidayOffer,2025-07-24,1,1,20245
26418,ComboBoost,2025-08-22,1,1,16136
20828,ComboBoost,2025-08-28,1,0,0
9324,TopupCashback,2025-08-21,0,0,0
2874,TopupCashback,2025-09-13,1,1,6385
29671,WA_Promo,2025-09-10,1,1,17737
6501,WA_Promo,2025-07-16,1,0,0
1628,ComboBoost,2025-09-11,0,1,41003
6907,HolidayOffer,2025-07-30,0,1,32628
855,HolidayOffer,2025-07-11,1,0,0
19435,ComboBoost,2025-09-27,1,0,0
11843,ComboBoost,2025-09-23,1,0,0
23594,WA_Promo,2025-07-27,1,0,0
3500,TopupCashback,2025-08-15,1,0,0
3303,WeekendBonus,2025-09-08,1,0,0
6159,TopupCashback,2025-08-11,1,0,0
21963,GamePack,2025-07-16,1,1,5956
17542,ComboBoost,2025-08-29,0,0,0
10573,ComboBoost,2025-07-30,1,1,49302
9716,SocialPack,2025-08-08,0,0,0
22176,GamePack,2025-08-30,0,0,0
4674,ComboBoost,2025-08-06,1,1,7376
21430,WA_Promo,2025-09-17,1,0,0
9973,ComboBoost,2025-09-11,1,0,0
7301,ComboBoost,2025-07-19,0,0,0
3527,TopupCashback,2025-09-30,1,0,0
13986,TopupCashback,2025-08-07,1,0,0
19652,SocialPack,2025-09-05,1,0,0
13201,TopupCashback,2025-07-27,1,0,0
16526,SocialPack,2025-09-03,1,0,0
22907,GamePack,2025-07-10,0,0,0
7060,TopupCashback,2025-09-04,0,1,5493
11215,GamePack,2025-09-04,1,1,13693
23126,TopupCashback,2025-08-05,0,0,0
3980,WA_Promo,2025-08-30,0,0,0
17982,WeekendBonus,2025-09-08,0,0,0
9050,HolidayOffer,2025-07-01,1,1,32883
25215,GamePack,2025-07-13,1,1,182
5446,ComboBoost,2025-09-09,1,1,52440
7122,WeekendBonus,2025-08-07,1,0,0
4837,WeekendBonus,2025-08-29,1,0,0
23586,GamePack,2025-08-01,0,0,0
12195,ComboBoost,2025-07-15,1,0,0
3285,TopupCashback,2025-08-19,1,0,0
25775,SocialPack,2025-07-15,1,0,0
10140,HolidayOffer,2025-08-01,0,0,0
21106,WA_Promo,2025-09-03,1,1,35631
16496,WeekendBonus,2025-07-28,1,0,0
19198,GamePack,2025-07-16,1,0,0
12919,WeekendBonus,2025-09-13,0,0,0
2725,WeekendBonus,2025-07-11,1,0,0
27101,WeekendBonus,2025-08-26,1,0,0
27219,HolidayOffer,2025-09-01,0,0,0
2287,TopupCashback,2025-08-08,1,0,0
16973,WeekendBonus,2025-07-16,1,0,0
1144,WeekendBonus,2025-08-16,1,0,0
17758,TopupCashback,2025-08-09,1,0,0
7082,HolidayOffer,2025-09-21,1,0,0
28977,SocialPack,2025-08-31,1,0,0
17395,GamePack,2025-07-03,1,0,0
5520,HolidayOffer,2025-08-24,0,0,0
26714,TopupCashback,2025-07-26,1,0,0
25418,WeekendBonus,2025-09-11,1,0,0
13571,ComboBoost,2025-08-15,1,0,0
47,GamePack,2025-09-27,1,0,0
17909,SocialPack,2025-07-16,1,0,0
10502,ComboBoost,2025-09-24,1,0,0
14318,HolidayOffer,2025-07-21,1,0,0
16121,ComboBoost,2025-07-25,0,0,0
24401,TopupCashback,2025-08-19,0,0,0
24059,ComboBoost,2025-09-06,0,0,0
6673,TopupCashback,2025-07-26,1,1,26136
5734,TopupCashback,2025-08-09,0,0,0
11030,WeekendBonus,2025-07-30,0,0,0
29994,WeekendBonus,2025-08-31,1,0,0
3119,SocialPack,2025-08-11,0,0,0
29165,SocialPack,2025-07-08,0,1,15786
5413,GamePack,2025-08-14,1,0,0
14426,WeekendBonus,2025-07-24,0,0,0
10791,WeekendBonus,2025-07-11,1,1,3911
3382,GamePack,2025-09-02,0,0,0
2525,SocialPack,2025-08-05,1,0,0
28493,WeekendBonus,2025-09-10,1,0,0
2485,HolidayOffer,2025-07-08,1,1,9027
4503,TopupCashback,2025-08-01,1,0,0
29501,WA_Promo,2025-07-17,1,0,0
23654,ComboBoost,2025-07-14,1,0,0
22213,TopupCashback,2025-09-21,1,1,54573
15426,WA_Promo,2025-07-04,0,0,0
12166,TopupCashback,2025-08-08,1,0,0
3917,WeekendBonus,2025-07-10,0,0,0
19460,SocialPack,2025-08-29,1,0,0
4762,ComboBoost,2025-08-11,1,0,0
16342,ComboBoost,2025-09-20,0,0,0
18114,WeekendBonus,2025-09-21,1,0,0
10048,WeekendBonus,2025-09-18,0,0,0
9506,TopupCashback,2025-07-18,0,0,0
17427,HolidayOffer,2025-07-05,1,0,0
6279,WA_Promo,2025-08-02,0,0,0
18921,HolidayOffer,2025-09-22,1,1,24868
3655,WA_Promo,2025-08-24,0,0,0
14902,WeekendBonus,2025-08-03,1,0,0
13554,SocialPack,2025-09-09,1,0,0
16445,GamePack,2025-08-03,1,0,0
13058,TopupCashback,2025-08-19,1,1,30875
25423,WeekendBonus,2025-09-21,1,1,12736
28481,TopupCashback,2025-07-05,0,0,0
6397,SocialPack,2025-07-02,0,0,0
17296,TopupCashback,2025-09-16,0,0,0
10796,HolidayOffer,2025-07-31,1,0,0
18521,HolidayOffer,2025-08-25,0,0,0
25304,WA_Promo,2025-07-16,0,0,0
8368,GamePack,2025-08-14,0,0,0
1486,SocialPack,2025-09-02,1,0,0
25413,TopupCashback,2025-09-10,0,0,0
572,SocialPack,2025-07-10,0,0,0
712,ComboBoost,2025-09-21,0,0,0
20975,TopupCashback,2025-09-13,1,0,0
6177,HolidayOffer,2025-08-23,0,0,0
21609,TopupCashback,2025-08-29,1,0,0
8034,SocialPack,2025-08-28,0,1,23696
23625,WeekendBonus,2025-07-09,1,1,2966
25524,WeekendBonus,2025-07-22,1,0,0
11288,WA_Promo,2025-07-13,1,0,0
25691,ComboBoost,2025-09-17,0,0,0
19365,SocialPack,2025-08-11,1,0,0
2674,TopupCashback,2025-07-26,1,1,12543
21632,TopupCashback,2025-09-17,0,0,0
17015,SocialPack,2025-08-29,1,0,0
5592,WA_Promo,2025-07-18,0,0,0
14154,WA_Promo,2025-08-17,1,1,22675
8172,HolidayOffer,2025-08-02,1,0,0
3247,ComboBoost,2025-09-25,1,0,0
7548,TopupCashback,2025-09-26,1,0,0
10855,WA_Promo,2025-08-01,1,0,0
13816,TopupCashback,2025-07-29,1,0,0
17970,TopupCashback,2025-08-13,1,0,0
23708,HolidayOffer,2025-08-03,1,0,0
14780,ComboBoost,2025-09-13,0,0,0
27516,WA_Promo,2025-09-22,0,1,25664
8965,GamePack,2025-07-08,0,0,0
4347,WeekendBonus,2025-09-10,1,0,0
5066,HolidayOffer,2025-07-26,1,0,0
18444,HolidayOffer,2025-07-08,1,0,0
13332,HolidayOffer,2025-07-18,1,0,0
21341,GamePack,2025-07-16,1,0,0
11403,TopupCashback,2025-07-28,0,0,0
16645,GamePack,2025-08-13,0,0,0
23133,HolidayOffer,2025-09-26,1,1,47169
18933,SocialPack,2025-09-02,0,0,0
15934,SocialPack,2025-09-10,1,1,1433
28026,SocialPack,2025-08-27,0,0,0
29711,WA_Promo,2025-08-22,1,0,0
19188,WeekendBonus,2025-08-26,0,0,0
28121,TopupCashback,2025-09-06,0,0,0
16475,WA_Promo,2025-08-27,1,0,0
22929,TopupCashback,2025-09-29,1,0,0
9869,WeekendBonus,2025-08-09,0,1,18057
10687,ComboBoost,2025-07-03,1,0,0
4761,TopupCashback,2025-08-01,0,0,0
9935,HolidayOffer,2025-08-30,1,0,0
1372,WA_Promo,2025-07-24,0,0,0
22310,TopupCashback,2025-09-30,0,0,0
25646,HolidayOffer,2025-07-26,1,0,0
4032,ComboBoost,2025-07-26,0,0,0
7461,WeekendBonus,2025-08-11,0,0,0
8151,WeekendBonus,2025-07-28,1,0,0
9665,HolidayOffer,2025-08-21,1,0,0
11704,HolidayOffer,2025-09-25,0,0,0
13007,WeekendBonus,2025-07-06,0,0,0
23172,ComboBoost,2025-09-16,0,0,0
29949,ComboBoost,2025-09-03,1,1,7675
10742,TopupCashback,2025-08-05,0,0,0
29032,ComboBoost,2025-08-22,1,0,0
21408,SocialPack,2025-09-12,1,0,0
23611,WeekendBonus,2025-07-29,1,1,21771
23226,HolidayOffer,2025-09-27,0,0,0
17659,HolidayOffer,2025-07-23,0,0,0
12003,ComboBoost,2025-08-05,1,0,0
27132,SocialPack,2025-09-06,0,0,0
8198,WA_Promo,2025-09-22,1,0,0
21544,HolidayOffer,2025-07-08,0,0,0
21845,TopupCashback,2025-08-17,1,0,0
15354,WA_Promo,2025-07-07,0,0,0
19762,WeekendBonus,2025-08-25,1,0,0
25447,TopupCashback,2025-08-20,1,0,0
19490,WA_Promo,2025-07-15,1,0,0
29968,SocialPack,2025-09-12,1,0,0
3176,TopupCashback,2025-08-12,1,1,45351
20268,GamePack,2025-07-08,0,0,0
17789,WeekendBonus,2025-09-24,1,1,20365
11474,WeekendBonus,2025-09-26,0,0,0
9768,TopupCashback,2025-07-30,0,0,0
9746,HolidayOffer,2025-08-27,1,0,0
20254,ComboBoost,2025-09-16,1,0,0
28093,TopupCashback,2025-07-06,1,0,0
27250,TopupCashback,2025-08-23,0,0,0
10027,GamePack,2025-09-21,0,0,0
21597,GamePack,2025-09-20,1,0,0
27218,ComboBoost,2025-08-04,1,0,0
3854,WA_Promo,2025-09-10,0,0,0
1669,ComboBoost,2025-09-22,0,0,0
6990,WeekendBonus,2025-07-26,0,0,0
10932,HolidayOffer,2025-09-18,1,0,0
222,GamePack,2025-07-02,1,0,0
5363,ComboBoost,2025-07-18,1,1,9773
20123,GamePack,2025-08-20,1,1,27934
14978,SocialPack,2025-09-02,1,0,0
6264,TopupCashback,2025-07-29,0,0,0
10756,ComboBoost,2025-07-15,1,0,0
28645,WeekendBonus,2025-07-17,1,0,0
563,TopupCashback,2025-08-31,0,0,0
18725,HolidayOffer,2025-08-05,1,0,0
20541,ComboBoost,2025-08-17,1,1,490
28617,HolidayOffer,2025-07-30,1,0,0
27500,HolidayOffer,2025-09-17,1,0,0
10285,TopupCashback,2025-09-06,1,0,0
6027,ComboBoost,2025-07-12,1,0,0
7451,WeekendBonus,2025-07-20,1,0,0
18219,TopupCashback,2025-07-10,1,0,0
3088,TopupCashback,2025-08-14,1,1,26517
11648,WeekendBonus,2025-09-17,0,1,32693
17018,WeekendBonus,2025-08-16,1,0,0
398,WA_Promo,2025-09-02,0,0,0
29776,ComboBoost,2025-07-25,1,0,0
19012,SocialPack,2025-08-29,1,0,0
7052,HolidayOffer,2025-08-29,0,0,0
1011,TopupCashback,2025-09-24,1,0,0
25063,GamePack,2025-07-26,1,0,0
19532,ComboBoost,2025-09-11,1,1,12666
20518,TopupCashback,2025-09-30,0,0,0
19058,GamePack,2025-08-24,1,1,9193
23540,ComboBoost,2025-07-05,0,0,0
19967,HolidayOffer,2025-08-08,1,0,0
24868,TopupCashback,2025-07-04,1,1,18002
7632,ComboBoost,2025-07-04,0,1,29426
14090,GamePack,2025-08-30,1,0,0
10132,TopupCashback,2025-09-30,0,0,0
12278,ComboBoost,2025-09-29,0,0,0
4620,TopupCashback,2025-09-27,1,0,0
1187,ComboBoost,2025-09-28,0,0,0
26221,GamePack,2025-09-25,1,0,0
23896,SocialPack,2025-09-02,0,1,47130
8816,GamePack,2025-08-30,0,0,0
4437,TopupCashback,2025-09-13,1,0,0
3858,ComboBoost,2025-07-05,0,1,14855
14442,TopupCashback,2025-08-29,0,0,0
6002,GamePack,2025-07-06,0,0,0
6668,TopupCashback,2025-09-03,0,1,19874
22670,GamePack,2025-08-15,0,0,0
24921,TopupCashback,2025-07-10,1,1,39961
11910,SocialPack,2025-08-21,1,0,0
19382,TopupCashback,2025-08-01,1,0,0
24086,TopupCashback,2025-08-23,1,0,0
13491,TopupCashback,2025-07-27,1,0,0
29025,TopupCashback,2025-08-21,1,0,0
5487,WeekendBonus,2025-08-30,0,0,0
6840,ComboBoost,2025-07-01,1,0,0
17566,TopupCashback,2025-07-22,1,0,0
29451,TopupCashback,2025-08-29,1,1,36424
15734,GamePack,2025-07-07,1,0,0
19058,TopupCashback,2025-07-08,1,0,0
7661,SocialPack,2025-07-03,1,0,0
27688,ComboBoost,2025-07-14,0,1,44062
24267,HolidayOffer,2025-08-08,1,0,0
16114,TopupCashback,2025-07-08,0,0,0
16805,SocialPack,2025-08-29,1,0,0
3051,GamePack,2025-07-25,0,0,0
6053,WeekendBonus,2025-09-14,0,0,0
9815,TopupCashback,2025-08-16,1,0,0
2710,WeekendBonus,2025-07-24,0,0,0
1208,GamePack,2025-09-16,1,0,0
1457,WeekendBonus,2025-08-14,0,0,0
28315,ComboBoost,2025-08-28,0,1,15355
15317,WeekendBonus,2025-09-07,1,0,0
26561,WeekendBonus,2025-07-10,1,0,0
2513,WeekendBonus,2025-07-18,1,0,0
3107,WeekendBonus,2025-08-17,0,0,0
28269,WeekendBonus,2025-07-13,1,0,0
1370,WeekendBonus,2025-07-30,1,0,0
13895,TopupCashback,2025-07-17,0,1,4224
23310,TopupCashback,2025-08-10,0,1,34947
26996,TopupCashback,2025-07-26,1,0,0
74,WeekendBonus,2025-07-24,0,0,0
22557,TopupCashback,2025-08-08,0,0,0
19656,ComboBoost,2025-08-27,1,0,0
12121,GamePack,2025-09-10,1,0,0
5888,ComboBoost,2025-07-24,0,0,0
11995,TopupCashback,2025-08-27,0,0,0
16879,GamePack,2025-08-31,1,0,0
12711,HolidayOffer,2025-09-17,1,0,0
16472,SocialPack,2025-08-13,1,1,4697
26523,WeekendBonus,2025-08-04,1,0,0
17079,TopupCashback,2025-09-03,1,0,0
4668,TopupCashback,2025-07-17,0,0,0
8650,ComboBoost,2025-09-01,0,0,0
18734,WeekendBonus,2025-08-10,0,0,0
5903,SocialPack,2025-09-18,1,0,0
13395,TopupCashback,2025-08-15,1,0,0
17396,ComboBoost,2025-09-28,1,0,0
20925,SocialPack,2025-08-03,1,0,0
22325,HolidayOffer,2025-09-04,0,0,0
24103,ComboBoost,2025-08-24,0,0,0
18025,GamePack,2025-09-01,1,0,0
19821,ComboBoost,2025-07-09,1,0,0
6321,ComboBoost,2025-07-04,1,0,0
24372,TopupCashback,2025-07-07,1,0,0
10213,ComboBoost,2025-08-17,1,0,0
14008,SocialPack,2025-08-18,1,0,0
13801,WeekendBonus,2025-08-08,1,1,14419
1399,ComboBoost,2025-09-16,1,0,0
25901,TopupCashback,2025-09-09,1,0,0
14264,ComboBoost,2025-08-05,1,0,0
12484,WeekendBonus,2025-09-02,1,1,6571
19814,WeekendBonus,2025-07-25,0,0,0
24529,HolidayOffer,2025-09-01,1,0,0
27610,ComboBoost,2025-08-01,1,0,0
29927,WeekendBonus,2025-07-16,0,0,0
22623,WA_Promo,2025-07-10,1,0,0
18116,HolidayOffer,2025-09-11,0,0,0
24449,WeekendBonus,2025-09-03,1,0,0
3550,TopupCashback,2025-07-14,0,0,0
277,TopupCashback,2025-09-13,1,0,0
6791,HolidayOffer,2025-07-13,0,0,0
975,TopupCashback,2025-09-02,0,0,0
24400,ComboBoost,2025-09-22,1,1,16919
2896,WA_Promo,2025-07-08,0,0,0
8698,WeekendBonus,2025-07-06,1,1,17291
165,ComboBoost,2025-09-01,1,0,0
2592,TopupCashback,2025-08-17,0,0,0
7084,GamePack,2025-09-24,1,1,6607
29441,TopupCashback,2025-08-06,1,0,0
9561,TopupCashback,2025-08-23,1,0,0
16638,HolidayOffer,2025-08-07,1,0,0
6586,ComboBoost,2025-07-13,0,0,0
18731,GamePack,2025-08-02,0,0,0
11696,SocialPack,2025-07-25,1,0,0
18770,ComboBoost,2025-07-08,1,1,38522
10062,HolidayOffer,2025-07-07,1,0,0
15163,GamePack,2025-07-16,0,0,0
23012,TopupCashback,2025-09-07,1,0,0
15837,WeekendBonus,2025-07-11,1,0,0
27730,ComboBoost,2025-07-13,1,0,0
