customer_id,complaint_date,complaint_type,resolution_time_hours,resolved
9800,2025-07-18,handover,35,1
13892,2025-09-12,coverage,25,1
9532,2025-09-03,coverage,22,1
27480,2025-08-03,handover,13,1
29144,2025-08-10,internet_speed,23,0
7705,2025-07-14,app_issue,30,1
17154,2025-08-24,internet_speed,11,1
17986,2025-07-09,internet_speed,33,1
16549,2025-08-26,internet_speed,17,1
28436,2025-07-07,internet_speed,9,0
8456,2025-08-28,handover,17,0
18126,2025-07-21,internet_speed,16,0
24092,2025-07-21,coverage,33,1
6384,2025-08-20,billing,54,1
21288,2025-07-19,app_issue,3,1
2301,2025-09-03,coverage,30,1
21916,2025-08-06,coverage,18,1
160,2025-07-06,coverage,36,1
18126,2025-07-27,sms_issue,25,1
20098,2025-08-10,billing,47,0
11086,2025-07-17,coverage,10,1
4368,2025-07-14,wa_call_issue,21,1
9950,2025-07-18,coverage,13,0
519,2025-08-28,sms_issue,18,1
13944,2025-07-10,internet_speed,38,1
15134,2025-09-24,coverage,42,1
20844,2025-09-10,internet_speed,33,1
210,2025-09-20,voice_call,30,1
3692,2025-09-09,billing,61,1
14109,2025-08-29,voice_call,18,1
13197,2025-08-02,internet_speed,13,1
9001,2025-08-01,sms_issue,8,1
12308,2025-08-13,handover,10,1
14216,2025-09-08,voice_call,24,1
7665,2025-09-12,internet_speed,15,1
7091,2025-08-05,voice_call,14,1
9057,2025-07-30,internet_speed,11,1
29147,2025-08-26,coverage,22,1
25890,2025-08-23,voice_call,37,1
23384,2025-07-13,app_issue,19,1
20303,2025-07-26,voice_call,16,1
16931,2025-07-24,handover,46,1
14793,2025-07-30,internet_speed,12,0
18291,2025-09-02,internet_speed,18,1
29205,2025-07-09,coverage,11,1
13916,2025-07-25,coverage,8,1
21317,2025-07-12,voice_call,22,1
21382,2025-07-20,coverage,24,1
23999,2025-07-01,coverage,27,1
12092,2025-09-16,coverage,11,1
11639,2025-08-19,wa_call_issue,7,1
21237,2025-07-26,app_issue,54,1
2011,2025-07-29,coverage,8,1
4956,2025-08-10,internet_speed,27,0
2294,2025-09-29,coverage,7,0
22364,2025-09-06,internet_speed,31,1
14604,2025-08-09,internet_speed,2,1
17313,2025-08-24,coverage,25,1
19390,2025-07-29,internet_speed,2,1
1159,2025-08-26,internet_speed,29,1
26049,2025-08-01,internet_speed,24,1
15762,2025-07-24,internet_speed,31,1
6511,2025-07-18,coverage,24,1
812,2025-07-19,internet_speed,27,1
7530,2025-09-18,sms_issue,26,0
18209,2025-07-25,coverage,25,1
21705,2025-07-20,coverage,14,0
14937,2025-08-07,coverage,25,1
16755,2025-09-03,coverage,27,1
28365,2025-08-13,handover,46,0
23424,2025-08-24,coverage,25,1
28285,2025-08-09,voice_call,42,0
12724,2025-08-31,voice_call,13,1
9130,2025-08-20,voice_call,20,0
17416,2025-08-19,internet_speed,34,1
307,2025-09-30,voice_call,29,0
9747,2025-08-11,coverage,31,1
3949,2025-07-19,internet_speed,37,0
19868,2025-09-14,internet_speed,19,1
21753,2025-09-24,sms_issue,17,1
15123,2025-07-14,voice_call,26,1
16711,2025-07-13,internet_speed,29,1
2724,2025-07-26,internet_speed,35,1
26363,2025-08-28,internet_speed,52,1
5122,2025-07-07,billing,49,1
18811,2025-07-09,voice_call,26,1
12152,2025-09-26,coverage,21,1
24411,2025-09-26,coverage,28,0
13964,2025-08-22,coverage,22,0
6554,2025-09-05,internet_speed,11,1
16387,2025-08-27,coverage,38,1
8255,2025-09-14,voice_call,35,0
19019,2025-08-07,coverage,29,1
686,2025-07-15,coverage,10,0
12177,2025-07-12,wa_call_issue,27,1
23882,2025-07-21,sms_issue,23,1
10159,2025-08-28,coverage,24,0
18984,2025-09-21,coverage,20,1
13362,2025-09-10,billing,50,1
16744,2025-08-23,internet_speed,23,1
16377,2025-07-01,voice_call,16,1
7133,2025-08-06,handover,33,1
959,2025-07-05,coverage,16,1
3261,2025-07-23,wa_call_issue,32,1
2010,2025-08-01,sms_issue,25,1
23483,2025-07-13,billing,55,1
14249,2025-09-05,coverage,37,1
26989,2025-08-02,wa_call_issue,34,1
2323,2025-08-26,wa_call_issue,44,1
4546,2025-09-16,internet_speed,41,1
16560,2025-09-23,voice_call,43,0
8415,2025-07-30,coverage,10,1
3188,2025-08-24,wa_call_issue,15,1
9797,2025-08-09,voice_call,34,0
1720,2025-08-19,billing,42,1
26814,2025-09-23,sms_issue,16,1
29468,2025-07-22,internet_speed,4,0
19823,2025-09-01,internet_speed,19,0
19352,2025-07-02,sms_issue,26,0
28984,2025-08-26,internet_speed,10,1
6231,2025-07-21,wa_call_issue,10,1
1568,2025-07-26,sms_issue,22,1
24342,2025-07-24,internet_speed,14,1
2705,2025-07-23,internet_speed,17,1
8352,2025-08-08,voice_call,32,1
26389,2025-08-23,coverage,29,1
10492,2025-09-18,wa_call_issue,35,1
22800,2025-07-07,internet_speed,20,1
17584,2025-09-02,voice_call,36,1
1786,2025-08-26,internet_speed,31,1
6151,2025-09-14,billing,50,1
14528,2025-09-10,coverage,11,1
17179,2025-09-20,billing,35,1
27485,2025-08-29,billing,51,1
491,2025-08-19,internet_speed,31,1
20241,2025-09-30,app_issue,32,1
28425,2025-07-25,billing,42,1
8857,2025-09-14,voice_call,14,1
14280,2025-09-03,coverage,11,1
5593,2025-07-12,billing,60,1
25635,2025-07-29,coverage,0,1
7494,2025-08-17,billing,47,1
19733,2025-07-14,voice_call,20,1
12281,2025-09-01,internet_speed,39,1
16971,2025-08-27,coverage,12,1
21745,2025-07-07,coverage,39,0
28821,2025-08-13,coverage,24,1
6412,2025-08-22,internet_speed,41,0
10654,2025-08-10,coverage,30,1
16989,2025-08-28,app_issue,26,1
7519,2025-08-24,internet_speed,19,1
16032,2025-08-20,internet_speed,28,1
13927,2025-08-30,coverage,25,1
16145,2025-08-26,internet_speed,33,0
4099,2025-09-14,billing,25,1
31,2025-09-30,voice_call,41,1
12796,2025-08-29,billing,57,1
2637,2025-09-19,app_issue,6,0
19510,2025-07-15,billing,29,0
671,2025-09-02,billing,6,1
17387,2025-09-23,internet_speed,43,1
8660,2025-07-04,billing,56,1
1103,2025-09-13,billing,46,1
9188,2025-08-10,wa_call_issue,1,0
5461,2025-08-20,voice_call,32,1
15667,2025-07-13,app_issue,26,1
12898,2025-08-27,internet_speed,32,0
29352,2025-09-03,app_issue,10,1
18736,2025-08-27,voice_call,8,0
9032,2025-09-29,coverage,25,1
20022,2025-08-08,internet_speed,17,1
21993,2025-08-14,coverage,21,1
25639,2025-09-22,voice_call,33,1
19408,2025-08-05,internet_speed,25,1
18282,2025-07-07,wa_call_issue,24,1
5046,2025-09-24,coverage,3,0
28342,2025-08-25,billing,55,0
16184,2025-07-13,coverage,43,1
4800,2025-09-11,sms_issue,0,1
13766,2025-09-20,wa_call_issue,22,1
28966,2025-08-14,voice_call,14,1
15183,2025-08-29,voice_call,57,0
26355,2025-09-28,internet_speed,37,1
22962,2025-09-14,app_issue,19,1
22503,2025-09-22,wa_call_issue,16,1
7019,2025-07-25,coverage,38,1
28872,2025-07-15,internet_speed,11,1
24440,2025-09-18,internet_speed,16,0
21831,2025-07-04,wa_call_issue,29,1
18555,2025-07-20,internet_speed,26,1
8006,2025-09-28,internet_speed,37,1
3522,2025-08-08,internet_speed,31,1
29374,2025-09-27,voice_call,18,1
8033,2025-07-28,internet_speed,26,1
20916,2025-07-25,sms_issue,21,1
12401,2025-09-21,coverage,27,1
15538,2025-08-25,internet_speed,24,1
11208,2025-07-09,handover,11,1
10469,2025-07-21,handover,25,1
25998,2025-09-26,coverage,27,1
4960,2025-07-08,voice_call,20,1
11320,2025-07-03,coverage,33,0
5741,2025-08-30,voice_call,30,1
4955,2025-08-16,app_issue,29,1
26321,2025-07-12,coverage,39,1
26696,2025-09-02,coverage,29,0
26051,2025-09-25,internet_speed,15,1
2556,2025-09-08,coverage,30,1
26009,2025-08-02,billing,46,1
26276,2025-07-27,coverage,15,1
21872,2025-07-11,wa_call_issue,14,1
24349,2025-08-27,coverage,7,1
20314,2025-09-19,coverage,23,1
549,2025-07-23,internet_speed,15,1
14366,2025-09-19,app_issue,9,1
16379,2025-08-09,coverage,32,1
14269,2025-09-27,voice_call,27,1
29147,2025-07-07,sms_issue,9,0
16172,2025-08-27,coverage,6,1
20955,2025-07-31,app_issue,30,1
14401,2025-07-19,billing,49,1
7683,2025-07-27,coverage,17,1
9354,2025-07-29,voice_call,24,1
22473,2025-09-01,app_issue,41,1
28628,2025-09-02,coverage,26,0
19156,2025-09-26,billing,51,0
25085,2025-08-31,voice_call,22,1
6840,2025-09-14,internet_speed,20,1
1301,2025-07-25,voice_call,41,1
22994,2025-07-17,coverage,45,1
26817,2025-08-09,billing,61,1
18550,2025-09-02,voice_call,33,1
3968,2025-08-06,coverage,27,1
6126,2025-09-11,internet_speed,16,1
22320,2025-07-15,app_issue,16,1
16256,2025-09-09,handover,5,1
24136,2025-07-24,voice_call,30,1
15809,2025-08-26,wa_call_issue,35,1
13804,2025-08-15,handover,10,1
7830,2025-09-26,internet_speed,21,1
16558,2025-07-23,internet_speed,19,1
20177,2025-08-25,app_issue,2,1
11938,2025-09-26,coverage,27,0
73,2025-09-01,wa_call_issue,31,1
10500,2025-07-11,handover,21,1
26962,2025-07-30,coverage,37,0
7596,2025-09-29,wa_call_issue,35,1
3216,2025-08-31,voice_call,24,0
7651,2025-07-21,internet_speed,13,0
14661,2025-07-03,internet_speed,49,1
29637,2025-07-06,internet_speed,34,1
27906,2025-08-25,coverage,19,1
12128,2025-07-23,coverage,22,1
28162,2025-07-13,voice_call,35,1
29678,2025-08-28,billing,43,1
24322,2025-07-05,internet_speed,17,1
21839,2025-08-17,coverage,25,0
20708,2025-07-10,voice_call,1,1
28613,2025-09-06,app_issue,38,1
3748,2025-08-10,coverage,40,1
23504,2025-08-28,internet_speed,29,1
18779,2025-09-13,coverage,38,1
769,2025-07-25,voice_call,37,1
29958,2025-07-03,billing,55,1
6822,2025-07-15,voice_call,2,1
15485,2025-07-21,internet_speed,16,1
1826,2025-09-05,internet_speed,7,1
25727,2025-07-07,voice_call,31,1
22778,2025-08-16,wa_call_issue,24,0
4782,2025-09-15,internet_speed,37,1
27753,2025-08-07,internet_speed,11,1
8920,2025-08-29,internet_speed,35,1
14477,2025-07-30,voice_call,24,1
166,2025-08-18,internet_speed,31,1
21906,2025-09-28,voice_call,13,0
29120,2025-09-24,app_issue,31,1
24196,2025-09-08,coverage,37,1
23036,2025-07-29,internet_speed,44,1
24251,2025-08-13,sms_issue,12,1
25051,2025-09-10,app_issue,25,0
17357,2025-07-17,coverage,24,1
18225,2025-07-08,internet_speed,40,0
5030,2025-08-03,internet_speed,25,1
16510,2025-07-13,coverage,37,1
11863,2025-07-03,internet_speed,32,1
27131,2025-09-20,internet_speed,25,1
7671,2025-09-21,coverage,16,0
787,2025-09-15,internet_speed,26,1
27238,2025-09-14,internet_speed,55,1
22138,2025-08-15,coverage,18,1
28132,2025-09-30,internet_speed,20,1
2771,2025-09-09,internet_speed,4,1
11248,2025-07-16,coverage,13,1
10434,2025-07-06,handover,11,1
26621,2025-08-06,billing,38,1
14825,2025-07-21,billing,44,0
20347,2025-08-16,voice_call,14,1
22852,2025-08-13,billing,33,0
5837,2025-09-13,billing,60,1
6740,2025-08-26,coverage,5,1
2597,2025-09-06,app_issue,52,0
10703,2025-07-01,internet_speed,34,1
16886,2025-08-08,coverage,40,1
9066,2025-08-31,app_issue,21,0
18807,2025-09-22,voice_call,25,0
26964,2025-08-31,coverage,20,1
24370,2025-09-25,internet_speed,25,1
25605,2025-08-08,sms_issue,22,1
21093,2025-09-08,voice_call,19,0
12022,2025-09-14,coverage,14,1
25735,2025-07-09,coverage,6,1
10314,2025-09-24,app_issue,28,0
7978,2025-07-21,internet_speed,24,1
23207,2025-07-19,internet_speed,29,0
18410,2025-07-19,voice_call,24,1
27815,2025-07-14,coverage,32,1
19669,2025-07-13,coverage,31,1
13100,2025-08-18,coverage,22,1
13142,2025-08-29,internet_speed,49,1
15405,2025-07-14,internet_speed,21,1
23451,2025-08-31,billing,50,0
20111,2025-08-04,voice_call,12,1
10987,2025-08-30,coverage,35,1
800,2025-09-17,internet_speed,21,1
6664,2025-07-16,wa_call_issue,27,1
11876,2025-07-13,voice_call,22,1
22235,2025-09-03,voice_call,21,1
3358,2025-08-21,internet_speed,32,1
21990,2025-09-16,coverage,36,1
2186,2025-08-09,handover,17,1
25084,2025-08-20,coverage,9,1
21644,2025-07-23,coverage,17,0
27927,2025-09-23,coverage,31,1
23728,2025-09-20,billing,48,1
25826,2025-08-26,billing,42,0
13780,2025-07-06,coverage,18,1
18609,2025-09-03,voice_call,6,1
26739,2025-08-03,handover,8,1
14168,2025-09-10,coverage,16,1
24325,2025-07-12,voice_call,23,0
20577,2025-08-11,coverage,18,0
12819,2025-08-12,app_issue,21,1
12809,2025-09-08,coverage,30,0
14175,2025-07-16,billing,61,1
7986,2025-08-05,coverage,15,0
4166,2025-09-17,coverage,32,1
19463,2025-09-29,internet_speed,7,1
6950,2025-09-06,internet_speed,24,1
15989,2025-08-07,coverage,33,1
12420,2025-07-17,internet_speed,8,0
17076,2025-08-09,handover,33,1
621,2025-09-14,coverage,11,1
3616,2025-07-06,coverage,29,0
10640,2025-07-21,sms_issue,22,0
25323,2025-08-29,voice_call,29,0
281,2025-08-24,coverage,33,1
21149,2025-07-13,sms_issue,22,0
29620,2025-08-22,internet_speed,11,1
23532,2025-09-29,voice_call,10,1
3089,2025-08-08,voice_call,16,0
21680,2025-09-01,coverage,26,0
25319,2025-07-11,voice_call,35,1
17106,2025-08-26,app_issue,29,1
2175,2025-07-02,coverage,11,0
5036,2025-08-10,voice_call,23,1
6503,2025-09-05,wa_call_issue,14,1
24380,2025-09-29,coverage,24,0
8241,2025-09-23,internet_speed,5,1
1158,2025-07-01,coverage,39,0
13201,2025-07-12,internet_speed,18,1
11330,2025-07-25,handover,24,1
28605,2025-08-21,internet_speed,32,0
8026,2025-08-17,coverage,24,1
10815,2025-07-30,coverage,24,1
23984,2025-08-09,coverage,57,1
13585,2025-09-24,internet_speed,19,1
23575,2025-08-04,internet_speed,19,1
5625,2025-08-25,coverage,40,0
24803,2025-07-11,voice_call,31,0
17356,2025-09-24,coverage,44,1
3930,2025-09-14,voice_call,10,0
12015,2025-09-29,coverage,20,0
15658,2025-08-14,coverage,42,1
6000,2025-08-21,sms_issue,29,1
24212,2025-08-18,app_issue,24,1
22627,2025-08-27,coverage,17,1
8760,2025-08-14,wa_call_issue,19,1
14203,2025-07-01,internet_speed,16,1
27534,2025-09-16,sms_issue,36,1
5901,2025-07-17,voice_call,33,1
15976,2025-07-06,sms_issue,48,0
15062,2025-08-05,voice_call,25,1
12425,2025-07-13,coverage,26,0
29503,2025-07-16,voice_call,10,1
1916,2025-08-30,voice_call,19,0
3709,2025-07-21,coverage,0,0
25533,2025-08-11,coverage,8,0
3149,2025-07-14,voice_call,24,1
23404,2025-07-27,coverage,27,1
7940,2025-07-02,wa_call_issue,8,1
284,2025-08-26,app_issue,1,0
24027,2025-08-03,voice_call,16,1
23002,2025-07-03,coverage,37,1
16829,2025-07-07,billing,51,1
16552,2025-08-24,coverage,30,1
29409,2025-08-23,voice_call,18,1
26026,2025-08-09,internet_speed,11,0
902,2025-09-18,internet_speed,23,0
13155,2025-08-08,coverage,20,1
12691,2025-08-05,coverage,9,1
7258,2025-07-21,internet_speed,12,1
15233,2025-09-15,coverage,23,1
10081,2025-09-05,internet_speed,29,1
29952,2025-08-29,billing,60,1
23694,2025-07-03,billing,54,1
13271,2025-07-28,coverage,4,1
16427,2025-09-23,app_issue,46,1
618,2025-07-30,wa_call_issue,25,0
12259,2025-07-29,app_issue,18,1
20805,2025-08-01,wa_call_issue,37,0
2058,2025-08-28,coverage,14,1
20892,2025-08-01,app_issue,29,1
3705,2025-09-16,internet_speed,11,1
2468,2025-09-06,sms_issue,2,1
18801,2025-07-27,coverage,36,1
12589,2025-07-14,coverage,33,1
28455,2025-08-13,coverage,43,0
5623,2025-09-05,coverage,39,1
17146,2025-08-21,sms_issue,26,1
8187,2025-09-04,voice_call,22,0
10565,2025-07-29,voice_call,14,1
27071,2025-09-05,voice_call,39,1
7392,2025-08-18,voice_call,5,0
14226,2025-09-26,coverage,17,1
2464,2025-07-04,billing,38,1
20686,2025-07-16,wa_call_issue,26,1
2136,2025-08-30,billing,52,1
13016,2025-09-10,voice_call,27,0
28558,2025-07-06,handover,13,1
21241,2025-07-20,voice_call,13,1
25236,2025-07-26,voice_call,40,1
13272,2025-07-06,wa_call_issue,16,1
2258,2025-07-14,coverage,18,1
16442,2025-07-02,sms_issue,30,1
15612,2025-07-24,billing,34,1
18045,2025-08-10,coverage,17,1
12434,2025-09-12,internet_speed,28,1
27309,2025-08-28,coverage,30,1
18028,2025-08-04,coverage,32,1
9394,2025-07-05,billing,48,1
27472,2025-09-01,coverage,25,0
8604,2025-08-20,internet_speed,34,1
4936,2025-09-17,sms_issue,16,1
9552,2025-07-31,internet_speed,31,1
17885,2025-09-27,wa_call_issue,18,1
21168,2025-09-03,internet_speed,31,1
5263,2025-07-12,coverage,30,1
5074,2025-07-06,internet_speed,39,1
2971,2025-08-23,internet_speed,29,1
22996,2025-07-29,coverage,12,0
21272,2025-09-13,voice_call,19,1
22147,2025-07-30,sms_issue,27,1
20699,2025-09-30,voice_call,34,1
6976,2025-09-13,internet_speed,9,1
8453,2025-09-09,voice_call,23,1
23722,2025-08-24,billing,49,1
28447,2025-09-12,internet_speed,45,1
19139,2025-09-07,wa_call_issue,32,1
14899,2025-08-26,internet_speed,20,1
23782,2025-09-28,internet_speed,34,1
9672,2025-09-23,internet_speed,3,1
21550,2025-08-25,wa_call_issue,46,1
12575,2025-08-07,internet_speed,17,0
26329,2025-09-02,coverage,27,1
1238,2025-07-04,coverage,10,0
15058,2025-08-09,internet_speed,4,1
18709,2025-09-13,handover,24,1
27159,2025-09-09,coverage,5,1
24892,2025-09-05,sms_issue,9,1
16476,2025-08-01,sms_issue,33,1
7619,2025-08-25,wa_call_issue,40,1
15897,2025-08-28,internet_speed,14,1
7108,2025-09-12,internet_speed,15,1
18116,2025-08-10,internet_speed,25,1
800,2025-07-09,voice_call,19,1
183,2025-08-28,billing,65,1
653,2025-08-01,internet_speed,12,0
10776,2025-09-04,coverage,24,1
3502,2025-09-10,billing,38,0
27967,2025-09-29,billing,61,0
21089,2025-09-11,billing,22,1
275,2025-07-05,coverage,37,1
24144,2025-09-20,internet_speed,33,1
11404,2025-09-26,internet_speed,49,1
19435,2025-07-09,coverage,10,1
18812,2025-08-15,coverage,29,1
22406,2025-09-05,app_issue,21,0
12674,2025-08-19,app_issue,6,1
3937,2025-09-26,voice_call,19,0
25658,2025-09-19,coverage,31,1
24639,2025-08-10,internet_speed,8,1
14319,2025-07-14,coverage,46,0
1080,2025-08-28,wa_call_issue,15,0
88,2025-07-05,wa_call_issue,27,1
2019,2025-08-31,coverage,30,0
29487,2025-09-07,voice_call,22,1
14293,2025-08-16,internet_speed,40,1
17793,2025-08-03,sms_issue,22,1
24419,2025-09-03,coverage,15,1
28777,2025-09-01,internet_speed,28,0
17232,2025-08-15,billing,43,1
1593,2025-08-29,coverage,19,1
20389,2025-09-16,sms_issue,34,1
25871,2025-08-05,coverage,3,1
10433,2025-08-09,coverage,15,1
9162,2025-09-20,billing,41,1
23495,2025-08-25,coverage,5,1
5176,2025-07-22,wa_call_issue,9,1
29891,2025-07-30,coverage,18,1
13852,2025-07-18,coverage,35,1
19688,2025-07-19,wa_call_issue,22,1
5547,2025-08-22,internet_speed,29,1
17659,2025-07-06,app_issue,35,0
24188,2025-07-04,billing,50,1
20716,2025-07-20,app_issue,23,1
13891,2025-07-07,voice_call,24,0
7162,2025-07-24,voice_call,14,1
25778,2025-07-07,voice_call,27,1
24281,2025-07-23,internet_speed,40,1
29351,2025-08-02,app_issue,24,1
9712,2025-09-23,app_issue,4,1
3413,2025-08-25,wa_call_issue,20,1
24370,2025-08-22,coverage,17,1
4971,2025-08-15,voice_call,21,1
20647,2025-08-02,coverage,3,1
22905,2025-07-18,coverage,34,1
12143,2025-07-14,wa_call_issue,31,1
10388,2025-08-13,app_issue,32,1
7686,2025-07-29,coverage,57,1
8227,2025-09-12,coverage,10,1
18855,2025-07-24,app_issue,31,1
28346,2025-07-20,coverage,16,1
19397,2025-09-21,internet_speed,28,1
10395,2025-09-18,handover,16,1
2332,2025-07-17,internet_speed,15,1
22331,2025-07-20,internet_speed,36,1
16932,2025-08-22,internet_speed,24,1
7557,2025-07-21,internet_speed,43,1
14801,2025-07-20,billing,32,1
6636,2025-09-20,internet_speed,6,1
8003,2025-07-21,coverage,45,1
26539,2025-09-23,coverage,13,1
22617,2025-08-12,voice_call,4,1
2595,2025-08-27,internet_speed,3,0
17536,2025-07-27,coverage,3,1
10482,2025-08-31,billing,44,1
17687,2025-08-24,internet_speed,29,1
29337,2025-09-08,coverage,30,0
13685,2025-09-17,coverage,26,0
27044,2025-08-13,internet_speed,25,1
27940,2025-08-29,internet_speed,19,1
22961,2025-09-28,coverage,19,0
17766,2025-07-06,voice_call,16,1
19684,2025-07-02,coverage,38,1
6951,2025-08-18,coverage,26,1
5629,2025-09-29,voice_call,26,1
21992,2025-07-21,app_issue,16,0
1917,2025-09-15,sms_issue,38,1
28522,2025-07-13,handover,16,1
14299,2025-08-05,app_issue,16,0
6419,2025-07-30,internet_speed,27,1
20168,2025-09-06,coverage,15,1
20559,2025-08-28,wa_call_issue,22,0
18833,2025-08-17,billing,28,1
28817,2025-09-09,coverage,18,1
12876,2025-07-03,sms_issue,18,1
8134,2025-08-03,wa_call_issue,40,1
15201,2025-07-23,internet_speed,43,1
8904,2025-08-06,coverage,20,1
9506,2025-07-09,voice_call,17,0
28759,2025-08-12,internet_speed,18,1
16308,2025-09-02,handover,29,1
1790,2025-08-09,billing,31,1
23567,2025-08-17,app_issue,16,1
25887,2025-08-03,sms_issue,29,1
13819,2025-07-23,wa_call_issue,24,1
25931,2025-08-08,handover,6,0
21282,2025-09-12,billing,46,0
25025,2025-08-12,billing,24,1
4161,2025-08-07,coverage,26,1
4380,2025-09-23,coverage,33,1
9714,2025-09-18,internet_speed,24,1
13133,2025-09-12,internet_speed,29,1
17621,2025-07-20,voice_call,28,1
23929,2025-09-09,internet_speed,33,1
10536,2025-09-06,internet_speed,18,1
1408,2025-07-18,internet_speed,27,0
4659,2025-08-07,internet_speed,8,1
22897,2025-09-30,billing,49,1
9933,2025-09-15,billing,65,1
25676,2025-08-05,sms_issue,36,1
19468,2025-07-08,voice_call,14,1
24865,2025-09-18,coverage,13,1
17113,2025-07-30,app_issue,15,1
5921,2025-08-23,internet_speed,18,1
7334,2025-08-23,coverage,15,1
9173,2025-07-26,coverage,17,1
3907,2025-07-01,sms_issue,18,1
15988,2025-09-07,coverage,0,1
24202,2025-07-25,voice_call,25,1
3532,2025-07-05,internet_speed,31,1
28849,2025-07-21,internet_speed,59,1
25252,2025-08-18,internet_speed,18,1
9941,2025-07-19,sms_issue,27,1
21923,2025-07-22,internet_speed,29,1
24970,2025-08-07,internet_speed,42,1
27129,2025-08-13,coverage,14,1
8005,2025-07-20,wa_call_issue,30,0
24439,2025-07-10,internet_speed,6,1
16992,2025-08-08,internet_speed,16,1
11701,2025-09-17,wa_call_issue,18,1
17054,2025-09-08,voice_call,18,1
14269,2025-07-14,app_issue,20,1
12516,2025-09-21,internet_speed,23,1
28159,2025-08-27,coverage,13,1
1477,2025-09-12,coverage,30,1
718,2025-09-21,internet_speed,25,1
24982,2025-08-07,voice_call,38,1
22431,2025-08-13,coverage,29,1
7352,2025-07-13,handover,18,0
12330,2025-08-12,voice_call,32,0
25081,2025-07-31,app_issue,23,0
23930,2025-09-14,internet_speed,1,1
18520,2025-09-14,app_issue,22,0
25684,2025-07-30,coverage,31,1
3329,2025-09-20,internet_speed,44,0
3287,2025-07-17,sms_issue,50,1
4476,2025-09-05,app_issue,31,1
25251,2025-09-07,coverage,1,1
19,2025-09-18,internet_speed,4,0
28061,2025-07-26,coverage,19,0
12088,2025-08-30,app_issue,20,1
937,2025-07-08,coverage,27,1
7594,2025-09-25,wa_call_issue,13,0
18065,2025-07-07,internet_speed,37,1
6988,2025-09-28,app_issue,13,1
29266,2025-09-03,voice_call,0,1
6790,2025-08-12,internet_speed,29,1
13767,2025-07-10,internet_speed,24,0
17220,2025-09-13,billing,42,1
16780,2025-09-28,billing,46,1
10055,2025-09-28,wa_call_issue,41,1
8511,2025-08-29,internet_speed,26,0
23113,2025-07-24,sms_issue,70,1
17613,2025-09-09,billing,41,1
20922,2025-09-29,sms_issue,34,0
14778,2025-07-15,sms_issue,29,0
12142,2025-09-07,internet_speed,29,1
12643,2025-08-10,wa_call_issue,17,1
21072,2025-07-05,internet_speed,33,1
8407,2025-08-15,coverage,25,1
27440,2025-09-06,internet_speed,45,1
16976,2025-07-07,internet_speed,20,1
24329,2025-08-02,wa_call_issue,34,1
16018,2025-08-25,coverage,16,1
4096,2025-07-25,coverage,24,0
2383,2025-07-10,voice_call,27,0
11690,2025-07-27,voice_call,24,0
12031,2025-07-14,billing,29,0
3440,2025-09-19,internet_speed,16,1
16183,2025-09-19,wa_call_issue,24,1
2511,2025-09-21,coverage,59,1
25279,2025-09-07,internet_speed,39,1
26902,2025-08-14,coverage,20,0
26375,2025-09-14,coverage,40,1
11655,2025-09-06,coverage,5,1
24052,2025-07-12,internet_speed,40,0
11515,2025-07-17,app_issue,34,1
1230,2025-07-17,internet_speed,19,1
2070,2025-09-15,voice_call,2,1
15327,2025-09-01,internet_speed,13,1
10491,2025-08-20,internet_speed,28,1
16880,2025-09-12,voice_call,21,1
15136,2025-07-09,billing,37,1
15359,2025-09-14,coverage,28,0
28569,2025-07-26,sms_issue,50,1
20433,2025-07-24,voice_call,52,1
11677,2025-09-05,internet_speed,31,1
6584,2025-08-17,coverage,45,1
27536,2025-08-27,voice_call,11,1
6202,2025-07-03,coverage,32,1
11566,2025-09-05,internet_speed,21,0
10763,2025-09-09,internet_speed,49,1
10496,2025-08-13,internet_speed,27,1
7190,2025-07-11,coverage,24,0
14477,2025-07-08,internet_speed,28,0
12563,2025-07-07,coverage,17,1
29887,2025-08-15,sms_issue,16,1
15498,2025-08-01,internet_speed,19,1
18014,2025-08-03,internet_speed,24,1
8069,2025-09-25,internet_speed,26,1
20907,2025-07-20,coverage,25,1
10114,2025-07-14,internet_speed,31,1
6501,2025-07-19,coverage,26,0
17707,2025-07-21,voice_call,19,1
62,2025-09-10,voice_call,23,1
8404,2025-08-29,billing,50,1
29663,2025-08-22,app_issue,15,0
22000,2025-09-26,voice_call,33,1
9502,2025-07-30,coverage,21,1
17987,2025-08-20,coverage,6,1
6495,2025-07-23,internet_speed,23,1
22514,2025-08-13,internet_speed,52,1
541,2025-07-08,sms_issue,5,1
12637,2025-07-15,voice_call,6,1
29323,2025-09-07,billing,61,1
7640,2025-09-02,voice_call,19,1
22775,2025-08-06,internet_speed,36,1
20063,2025-08-16,billing,57,1
25001,2025-08-28,coverage,18,1
15474,2025-08-26,internet_speed,38,1
21218,2025-09-13,voice_call,19,1
8282,2025-09-15,voice_call,5,1
2684,2025-08-07,coverage,11,0
22142,2025-08-31,wa_call_issue,17,1
10655,2025-07-18,voice_call,19,1
28486,2025-08-29,billing,22,0
8995,2025-09-12,coverage,6,0
25337,2025-08-14,coverage,11,1
29514,2025-07-11,internet_speed,17,1
10542,2025-09-30,internet_speed,36,1
22339,2025-09-23,voice_call,16,1
22165,2025-09-25,coverage,2,1
23175,2025-09-29,voice_call,30,1
12468,2025-08-28,handover,19,1
9978,2025-07-07,internet_speed,36,1
6551,2025-09-06,coverage,46,1
